Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
c2.cp.v2024.1.Hs.symbols.gmt,WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,1/68,0.5664506634367138,0.6373479472096817,1.797997997997998,1.0219196579473602,H2AX
c2.cp.v2024.1.Hs.symbols.gmt,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,1/98,0.7005466469640271,0.7487415022834197,1.241995841995842,0.442019271178037,H2AX
c2.cp.v2024.1.Hs.symbols.gmt,WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,1/49,0.4521808241756998,0.5374280287334137,2.505897650227547,1.9888636206499313,CREBBP
c2.cp.v2024.1.Hs.symbols.gmt,WP_MTHFR_DEFICIENCY,4/24,0.00018681238087792147,0.0010111018250486283,18.14969791899754,155.82252097572982,DNMT3B;DNMT3A;EHMT2;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt,WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,1/156,0.8539131836067739,0.8781376710849803,0.7753831001419426,0.12245295677526917,ACTB
c2.cp.v2024.1.Hs.symbols.gmt,WP_NAD_BIOSYNTHETIC_PATHWAYS,1/22,0.23656873081861454,0.3390688563627589,5.6641525246176405,8.164969304071308,SIRT5
c2.cp.v2024.1.Hs.symbols.gmt,WP_NAD_METABOLISM,1/16,0.17821052572487212,0.2739278398951214,7.860215053763441,13.557217954858563,SIRT5
c2.cp.v2024.1.Hs.symbols.gmt,WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,1/23,0.24588635283309707,0.3506903720734335,5.412012012012012,7.59243496424696,SIRT5
c2.cp.v2024.1.Hs.symbols.gmt,WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,2/218,0.7476738539647374,0.7889169080121441,0.9295437578057953,0.2703005608438846,ACTB;RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_NF1_COPY_NUMBER_VARIATION_SYNDROME,28/109,8.669399465313967e-30,7.542377534823151e-29,33.73474503595224,2257.4533448494713,H4C5;H3C14;PRMT5;DNMT1;H4C11;H3C6;H3C13;H3C3;H3C1;H4C2;H3C2;H4C13;H4C16;H4C15;H4C6;H4C12;H4C14;H3C11;H3C7;H4C3;H3C15;H3C10;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4
c2.cp.v2024.1.Hs.symbols.gmt,WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME,2/8,0.003938263217337599,0.013077438927800425,31.448989077387868,174.13353874296183,CBX3;H2AX
c2.cp.v2024.1.Hs.symbols.gmt,WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,1/13,0.14738965154432218,0.23948428457486043,9.74882882882883,18.665843793272366,PRMT5
c2.cp.v2024.1.Hs.symbols.gmt,WP_NOTCH_SIGNALING_WP268,2/45,0.1040722616346506,0.18466368703836933,4.686425669340556,10.603833821223613,CREBBP;KAT2B
c2.cp.v2024.1.Hs.symbols.gmt,WP_NOTCH_SIGNALING_WP61,1/61,0.5274081931609444,0.6021589606955665,2.0070731888913707,1.284086228474454,EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_NUCLEAR_RECEPTORS_METAPATHWAY,2/314,0.8989553397011286,0.9222772942688466,0.6393474320241692,0.06810451824163487,KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM,15/75,1.243461364077917e-14,9.090851989477208e-14,22.64373391139412,725.0136931410794,H4C3;H4C11;H4C16;H4C5;H2AC6;H4C15;H4C6;H4C1;H4C9;H4C12;H4C14;H4C4;H3-3B;H4C2;H4C13
c2.cp.v2024.1.Hs.symbols.gmt,WP_ONCOSTATIN_M_SIGNALING,1/65,0.5501270385474429,0.6240032901385598,1.8820448355332076,1.1247213767923865,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_ONECARBON_METABOLISM,3/29,0.005145483662336551,0.016457980831738234,10.849056603773585,57.1705782453189,DNMT3B;DNMT3A;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt,WP_OPIOID_RECEPTOR_PATHWAYS,1/41,0.3955323135473051,0.4921069969677912,3.0026693360026693,2.7850442462360645,DNMT3A
c2.cp.v2024.1.Hs.symbols.gmt,WP_OREXIN_RECEPTOR_PATHWAY,1/200,0.9154257337257674,0.934736528020423,0.6023843392264445,0.05323031810745084,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,3/57,0.03219393898785638,0.07256146870319961,5.264298262736678,18.08800814325162,ACTB;CREBBP;KAT2B
c2.cp.v2024.1.Hs.symbols.gmt,WP_P38_MAPK_SIGNALING,1/35,0.3492585567419315,0.4508233595927009,3.526439482961222,3.7096125560657702,DAXX
c2.cp.v2024.1.Hs.symbols.gmt,WP_PARKINSONS_DISEASE_PATHWAY,1/71,0.5821854045841545,0.6493606435746339,1.7211040828062105,0.931059337544726,UBB
c2.cp.v2024.1.Hs.symbols.gmt,WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,1/55,0.4911745773007406,0.5667398968854699,2.2290271923299447,1.5847394982310106,ACTB
c2.cp.v2024.1.Hs.symbols.gmt,WP_PATHOPHYSIOLOGICAL_ROLES_OF_DUX4_IN_FSHD1,2/18,0.019869705054543937,0.04842197030098943,12.379840703103543,48.51113702632044,EP300;H3Y1
c2.cp.v2024.1.Hs.symbols.gmt,WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,6/65,0.00013639168117799552,0.0007888158957707877,9.117959258006609,81.1496532394306,EP300;H1-4;CREBBP;ATRX;UHRF1;H2AC16
c2.cp.v2024.1.Hs.symbols.gmt,WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS,1/44,0.4174273485697655,0.5114954834587268,2.7949673811742777,2.4418086215666666,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_PGK1_PKM2_KHKCKHKA_ACTING_AS_PROTEIN_KINASES,2/15,0.01396520321535178,0.036485666058126275,15.134273246055724,64.6413039985525,H3-3B;H2AX
c2.cp.v2024.1.Hs.symbols.gmt,WP_PI3KAKT_SIGNALING,1/339,0.9851334200698192,0.9942761896296319,0.3513247368491091,0.005262210464380083,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_PLEURAL_MESOTHELIOMA,6/439,0.4464226281527489,0.5334995693583675,1.2167611171221357,0.9813046742572582,WDR5;SETDB1;BARD1;ACTB;RPS6;UHRF1
c2.cp.v2024.1.Hs.symbols.gmt,WP_PREIMPLANTATION_EMBRYO,1/59,0.515624721283014,0.591032289217684,2.075999075999076,1.375092093579737,SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt,WP_PRIMARY_OVARIAN_INSUFFICIENCY,2/174,0.6291226820519069,0.6867462150378407,1.1704978326546696,0.5424426380904733,CBX2;AIRE
c2.cp.v2024.1.Hs.symbols.gmt,WP_PRION_DISEASE_PATHWAY,1/32,0.32481800917265397,0.4288189195450819,3.8631488631488633,4.344073135379984,EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_PROLACTIN_SIGNALING,1/76,0.60715836641171,0.667797444725901,1.6065270568581826,0.8016017718109718,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_PROTEASOME_DEGRADATION,5/62,0.0009347693396325212,0.003909852526347565,7.935598662207358,55.35247313353344,H2AX;H2AC4;UBB;UBC;H2AZ1
c2.cp.v2024.1.Hs.symbols.gmt,WP_PTF1A_RELATED_REGULATORY_PATHWAY,1/11,0.1262068050788029,0.21445296956749715,11.607464607464607,24.02551801926634,KAT2B
c2.cp.v2024.1.Hs.symbols.gmt,WP_REGULATION_OF_ACTIN_CYTOSKELETON,1/150,0.842630729871174,0.8727246845094302,0.8068637199071982,0.13815641830603353,ACTB
c2.cp.v2024.1.Hs.symbols.gmt,WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING,1/78,0.6167269326563039,0.675516613976208,1.564835803545481,0.7563304078576515,CREBBP
c2.cp.v2024.1.Hs.symbols.gmt,WP_RETINOBLASTOMA_GENE_IN_CANCER,3/90,0.0971921936549015,0.1754298931115442,3.2708814589665653,7.624636905234637,DNMT1;H2AZ1;BARD1
c2.cp.v2024.1.Hs.symbols.gmt,WP_RETT_SYNDROME,2/48,0.11586968323902057,0.1992225779010828,4.3831010622746325,9.446850117897675,CHD4;SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt,WP_RUBINSTEINTAYBI_SYNDROME_1,1/15,0.16806197567844236,0.26203211261692627,8.402920161540852,14.985956585667713,CREBBP
c2.cp.v2024.1.Hs.symbols.gmt,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,1/66,0.5556350139416447,0.6269811441364863,1.8531737844714944,1.0890058068546546,EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP,57/112,4.154150853488833e-82,1.6427778375160385e-80,126.41983612571848,23689.543764944086,H4C5;H2AZ2;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;EHMT2;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;UBA52;H3C12;H3C8;H4C1;H2AZ1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt,WP_SPINA_BIFIDA,3/12,0.0003605963231998799,0.0018029816159993994,30.301231802911534,240.2206341679904,DNMT3B;DNMT3A;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt,WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,2/159,0.5799248437768273,0.6476695944619252,1.2834124586390447,0.6992759584919634,CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_TGFBETA_RECEPTOR_SIGNALING,2/55,0.14457405022051092,0.23867063319135579,3.8076347516729254,7.363826419431492,CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,2/59,0.16157801349159076,0.2565198389373795,3.5417049783265466,6.455703656929022,CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_THERMOGENESIS,3/108,0.14496810553988257,0.23886790117367016,2.709186245840476,5.232092970290157,ACTB;RPS6;SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt,WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING,1/47,0.4385338788959419,0.5276963687959467,2.6140656785818077,2.1548219390937704,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,1/93,0.6814784551174305,0.7310558026537171,1.309617725833942,0.5022261427945391,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING,1/66,0.5556350139416447,0.6269811441364863,1.8531737844714944,1.0890058068546546,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_TNFALPHA_SIGNALING,1/92,0.6775224014196852,0.7277092459692915,1.3240289469797666,0.5154612338459684,CREBBP
c2.cp.v2024.1.Hs.symbols.gmt,WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS,1/18,0.19813990936091544,0.2946696087931563,6.960875160875161,11.268138613385027,PRMT5
c2.cp.v2024.1.Hs.symbols.gmt,WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,1/46,0.43158421671989183,0.5229502347441587,2.671715671715672,2.245022949652552,RPS6
c2.cp.v2024.1.Hs.symbols.gmt,WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,2/67,0.19653310940496793,0.2946696087931563,3.107285348585134,5.055318246247014,DNMT3B;DNMT3A
c2.cp.v2024.1.Hs.symbols.gmt,WP_TRANSSULFURATION_PATHWAY,1/10,0.11542003219772554,0.1992225779010828,12.830251303935514,27.7027880197336,DNMT1
c2.cp.v2024.1.Hs.symbols.gmt,WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,2/31,0.054504261554973864,0.11371392698519726,6.917660914537355,20.12677108204852,H3-3B;SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt,WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,2/34,0.06423185193810477,0.12875970319389665,6.277713223332559,17.233930239247545,CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_TYPE_II_INTERFERON_SIGNALING,1/37,0.3650616202524528,0.4650126055924362,3.332716277921757,3.3583419234408742,H4C14
c2.cp.v2024.1.Hs.symbols.gmt,WP_UROTENSINIIMEDIATED_SIGNALING,2/69,0.20541918542441479,0.3049738759714008,3.0147700570661295,4.771484349437717,CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt,WP_VEGFAVEGFR2_SIGNALING,5/431,0.6071266528011161,0.667797444725901,1.0405807557038507,0.5192683776845545,RPL26;RPL7;CREBBP;RPS6;RPL27
c2.cp.v2024.1.Hs.symbols.gmt,WP_VITAMIN_D_RECEPTOR_PATHWAY,1/185,0.8980826574943994,0.9222772942688466,0.6520911155057496,0.07009534029228087,LCE1D
c2.cp.v2024.1.Hs.symbols.gmt,WP_WNTBETACATENIN_SIGNALING_INHIBITORS_IN_CURRENT_AND_PAST_CLINICAL_TRIALS,1/5,0.05946829607594912,0.1216154047242537,27.096096096096097,76.47363574260416,CREBBP
c2.cp.v2024.1.Hs.symbols.gmt,WP_WNTBETACATENIN_SIGNALING_IN_LEUKEMIA,1/26,0.2731663670922932,0.38024758299247213,4.774244833068362,6.195414660122152,PYGO1
c2.cp.v2024.1.Hs.symbols.gmt,WP_WNT_SIGNALING_AND_PLURIPOTENCY,2/101,0.34924383103561496,0.4508233595927009,2.0403376398609363,2.146404478756656,CREBBP;EP300
